24575
19963
43251
20212
19190
19332
18317
23707
20262
17866
25979
18046
24826
17695
45198
19049
48308
17958
17736
23650
49214
18361
44371
43430
44400
20458
18757
25292
43495
18664
44020
18560
17983
19393
22302
44048
20710
17855
43631
44062
19420
19886
17930
20704
48715
18473
43475
25302
17861
20793
18394
43842
43310
19041
24245
19746
49580
21484
18911
18670
17996
21040
43624
20139
44335
20898
44275
18024
19901
17918
44736
23426
18804
19398
18205
43982
18160
19653
20721
19057
44884
19951
18070
24903
24871
18040
18873
44813
18180
19290
17960
24812
19719
21857
18725
45148
31844
17820
43691
24711
18842
18971
17976
17985
19390
19146
44808
44514
17745
20852
17788
18305
17788
18141
18810
20258
49622
17973
25075
23799
48264
21184
18295
43497
18656
17993
20883
18015
17886
17883
24300
44902
47312
17880
17859
43195
48657
18338
22640
43362
20732
17624
25400
17748
30199
19184
24580
18269
49086
20420
18384
19548
23360
18102
44221
18055
17827
20608
21212
43205
44323
20537
25281
44604
23386
19351
20620
44422
44300
20833
17934
19240
18012
17793
17965
19895
17904
20631
20873
20269
17986
18191
17939
24144
18725
19282
43500
43816
18724
20561
20375
19010
29992
18684
43843
17795
19713
17953
24737
38850
18010
20888
19611
18023
49071
20890
17775
25413
43435
20151
17503
23880
18005
20444
42972
44331
18318
20988
20380
43550
49549
20040
18035
19884
17971
20557
23159
44220
23809
21163
20773
18871
43426
19224
18422
17866
24794
17966
17693
44526
20644
19777
18998
18541
18132
20933
18262
19824
44948
20517
21169
19858
45205
20942
19384
24973
18082
19782
18186
25439
44978
18109
22068
19947
24693
18506
44621
19828
18786
18057
43257
43730
24749
18173
18857
43526
29657
20537
44306
18133
19422
18635
44722
17951
48146
19361
21105
44963
19383
19894
18450
25194
45072
19626
17978
18206
18670
20529
18842
24533
17984
17941
18914
18268
18038
20987
18436
44608
18817
20383
18855
19852
43320
19250
18365
19864
48614
20713
24008
17991
19918
18642
17552
20553
17827
18839
43711
17712
21022
20711
43473
20826
47776
18413
43168
44826
19324
18171
17846
21556
18000
20613
18933
24295
19230
18213
22677
18879
23656
19129
17911
25234
23996
17576
23786
23893
17881
18903
17558
19727
18811
20560
44192
18915
18872
20426
17687
23201
18548
20068
24311
17880
18646
20823
44616
44611
18286
18719
23803
17692
19698
18488
18600
18062
20006
19736
18053
18950
44971
20847
44760
23600
17890
18637
43937
18084
30546
20700
17497
43449
19013
20191
24691
24592
19744
17813
44777
19688
19287
19973
43234
17815
44591
17954
19771
19783
23789
19967
18172
24597
17796
18122
17913
18975
18598
19936
19155
18077
23520
18934
18257
43494
17899
18598
43054
45249
18924
17915
23282
44793
19154
17974
17740
23951
18710
17906
18854
18409
19005
20723
24447
18594
48873
20707
18631
45034
31464
20435
18142
25186
49056
18166
18613
44038
19436
18016
17688
20382
48420
21266
22255
25342
19961
17933
44415
20464
18211
20812
18142
21073
21075
20370
43514
44548
48138
18723
17580
24964
20642
20435
23626
44046
48371
20780
18078
18011
25909
20279
43832
17966
18921
