i,#cores,Gbps,Mpps,loss
1,1,25.808369696,3.1627904,0.0
2,1,25.92984272,3.1776768,0.0
3,1,25.681152032,3.1472,0.0
4,1,24.268388384,2.9740672000000004,0.0
5,1,25.900492832,3.17408,0.0
6,1,24.927037472,3.054784,0.0
7,1,26.049122336,3.1922943999999998,0.0
8,1,25.44624848,3.1184127999999998,0.0
9,1,26.571362336,3.2562944,0.0
10,1,25.712277536,3.1510143999999998,0.0
