i,#cores,Gbps,Mpps,loss
1,1,19.436039473599998,4.1857024,0.0
2,1,18.752349249599998,4.0387456,0.0
3,1,18.666997083200002,4.0210688,0.0
4,1,19.272505241599998,4.1514752,0.0
5,1,18.5082425632,3.985536,0.0
6,1,19.014877048,4.095808,0.0
7,1,18.3597363744,3.9540607999999997,0.0
8,1,18.6004462352,4.0065152,0.0
9,1,18.5579151664,3.9972096,0.0
10,1,18.7602050672,4.0407936,0.0
