i,#cores,Gbps,Mpps,loss
1,1,3.3317388608000003,6.5073024,0.0
2,1,2.8595454271999996,5.5850496,0.0
3,1,2.8882960704,5.6412032000000005,0.0
4,1,3.4500903232,6.738457599999999,0.0
5,1,3.1582912831999996,6.1685376,0.0
6,1,3.293446176,6.432512,0.0
7,1,3.1838437695999997,6.218444799999999,0.0
8,1,3.1981044032,6.246297599999999,0.0
9,1,3.3132642624,6.4712192,0.0
10,1,3.3090306368,6.4629504,0.0
