i,#cores,Gbps,Mpps,loss
1,1,2.082680864,4.338918400000001,0.0
2,1,2.221166624,4.627430400000001,0.0
3,1,1.959100448,4.0814592,0.0
4,1,2.103638048,4.3825792,0.0
5,1,2.369157152,4.935744,0.0
6,1,1.048842272,2.185088,0.0
7,1,1.797924896,3.7456768,0.0
8,1,1.636411424,3.4091904,0.0
9,1,1.95076304,4.0640896,0.0
10,1,2.224226336,4.6338048,0.0
