i,#cores,Gbps,Mpps,loss
1,1,25.863902904,5.570816,0.0
2,1,24.396033096,5.2546688,0.0
3,1,25.1681912976,5.420672,0.0
4,1,24.8041220048,5.3430528,0.0
5,1,23.9598844864,5.1615232,0.0
6,1,25.733300678400003,5.5423872,0.0
7,1,25.0051163728,5.3862656,0.0
8,1,25.6536506976,5.525696,0.0
9,1,25.449715352,5.481766400000001,0.0
10,1,25.3711735072,5.4655488,0.0
