i,#cores,Gbps,Mpps,loss
1,1,26.728138784,3.2755072000000003,0.0
2,1,26.591103008,3.2587136,0.0
3,1,26.257496096,3.2178304,0.0
4,1,25.89015248,3.1728128,0.0
5,1,27.312629792,3.347136,0.0
6,1,26.976202784,3.3059072,0.0
7,1,27.461990432,3.36544,0.0
8,1,27.11428304,3.3228288,0.0
9,1,27.554740256,3.3768064,0.0
10,1,27.195021344,3.3327232,0.0
