i,#cores,Gbps,Mpps,loss
1,1,13.5283728704,6.7105024,0.0
2,1,13.9844727104,6.9367424,0.0
3,1,13.7894916416,6.8400256,0.0
4,1,13.4509326656,6.6720896,0.0
5,1,13.4246117696,6.6590336,0.0
6,1,13.5527842112,6.7226112,0.0
7,1,13.7451848,6.818048,0.0
8,1,13.5752085824,6.7337344,0.0
9,1,13.416405843200002,6.6549632,0.0
10,1,13.882698579200001,6.8862592000000005,0.0
