i,#cores,Gbps,Mpps,loss
1,1,4.1608384832,4.1943936,0.0
2,1,3.6508266816,3.6802688,0.0
3,1,3.9901192512,4.0222976,0.0
4,1,4.0156541248,4.0480384,0.0
5,1,4.001775648,4.034048,0.0
6,1,3.8641209664000002,3.8952832,0.0
7,1,4.1612448064,4.1948032,0.0
8,1,3.33984976,3.366784,0.0
9,1,2.6143596864000003,2.6354432,0.0
10,1,3.343214624,3.370176,0.0
