i,#cores,Gbps,Mpps,loss
1,1,5.5177802048,5.5622784,0.0
2,1,5.5123075392,5.5567616,0.0
3,1,5.2226244928000005,5.2647424,0.0
4,1,4.928395705600001,4.9681408,0.0
5,1,5.056704953600001,5.0974848,0.0
6,1,5.1707547968,5.2124544,0.0
7,1,4.4824052032,4.5185536,0.0
8,1,5.091534470399999,5.1325952,0.0
9,1,5.0834080064,5.124403200000001,0.0
10,1,4.751949856,4.790272,0.0
