i,#cores,Gbps,Mpps,loss
1,1,46.551220256,5.704806400000001,0.0
2,1,45.171044384,5.5356672,0.0
3,1,45.188173856,5.537766400000001,0.0
4,1,46.765965344,5.7311232,0.0
5,1,45.508202528,5.5769855999999995,0.0
6,1,45.682630688,5.5983616,0.0
7,1,45.627586592,5.591616,0.0
8,1,45.502980128,5.5763456,0.0
9,1,46.309632032,5.6752,0.0
10,1,45.140232224,5.5318912000000005,0.0
