i,#cores,Gbps,Mpps,loss
1,1,15.47909328,3.808832,0.0
2,1,15.61954512,3.843392,0.0
3,1,15.8599778624,3.9025536,0.0
4,1,15.702671801600001,3.8638464,0.0
5,1,15.468377324799999,3.8061952000000003,0.0
6,1,15.4114163008,3.7921792,0.0
7,1,16.2025242944,3.9868416,0.0
8,1,15.4755039552,3.8079487999999997,0.0
9,1,15.913401580799999,3.9156992,0.0
10,1,15.7268607296,3.8697984,0.0
