"fw+polup" 6.7461888 6.6213248 6.9816192
"fw+poldown" 9.251443199999999 9.1245312 9.4862208
"nat+polup" 4.23296 4.073408 4.3755904
"nat+poldown" 5.3190656 5.1197824 5.5065344000000005
