0 0.0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.14570858283433133
19 0.37524950099800397
20 0.5049900199600799
21 0.6327345309381237
22 0.6586826347305389
23 0.6686626746506986
24 0.7105788423153693
25 0.7584830339321357
26 0.7844311377245509
27 0.7844311377245509
28 0.7844311377245509
29 0.7844311377245509
30 0.7884231536926147
31 0.7924151696606786
32 0.7964071856287425
33 0.7964071856287425
34 0.7964071856287425
35 0.7964071856287425
36 0.7964071856287425
37 0.7964071856287425
38 0.7964071856287425
39 0.7984031936127745
40 0.7984031936127745
41 0.7984031936127745
42 0.7984031936127745
43 0.8003992015968064
44 0.8682634730538922
45 0.9500998003992016
46 0.9620758483033932
47 0.9620758483033932
48 0.9660678642714571
49 0.9860279441117764
49 1.0
