0 0.0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.04590818363273453
21 0.21357285429141717
22 0.35528942115768464
23 0.47704590818363274
24 0.590818363273453
25 0.6506986027944112
26 0.6946107784431138
27 0.7365269461077845
28 0.7884231536926147
29 0.8043912175648703
30 0.8143712574850299
31 0.8183632734530938
32 0.8223552894211577
33 0.8263473053892215
34 0.8263473053892215
35 0.8283433133732535
36 0.8323353293413174
37 0.8343313373253493
38 0.8343313373253493
39 0.8343313373253493
40 0.8363273453093812
41 0.8363273453093812
42 0.8363273453093812
43 0.8423153692614771
44 0.9181636726546906
45 0.9540918163672655
46 0.9540918163672655
47 0.9580838323353293
48 0.9740518962075848
49 0.9920159680638723
50 0.998003992015968
51 0.998003992015968
52 0.998003992015968
53 0.998003992015968
54 0.998003992015968
54 1.0
