"fw+polup" 4.0638016 3.8860927999999997 4.3489664
"fw+poldown" 8.268390400000001 8.268134400000001 8.2690048
"nat+polup" 1.8177024 1.5935872 1.8763904
"nat+poldown" 2.7938624 2.7154048 2.8572416
