0 0.0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.059880239520958084
19 0.3932135728542914
20 0.5748502994011976
21 0.6526946107784432
22 0.7445109780439122
23 0.7604790419161677
24 0.7924151696606786
25 0.8223552894211577
26 0.8363273453093812
27 0.8383233532934131
28 0.844311377245509
29 0.8502994011976048
30 0.8562874251497006
31 0.8602794411177644
32 0.8602794411177644
33 0.8602794411177644
34 0.8642714570858283
35 0.8642714570858283
36 0.8642714570858283
37 0.8642714570858283
38 0.8642714570858283
39 0.8642714570858283
40 0.8662674650698603
41 0.8662674650698603
42 0.8662674650698603
43 0.8762475049900199
44 0.9221556886227545
45 0.9500998003992016
46 0.9600798403193613
47 0.9600798403193613
48 0.9700598802395209
49 0.9800399201596807
50 0.998003992015968
50 1.0
