0 0.0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0499001996007984
23 0.2155688622754491
24 0.405189620758483
25 0.5369261477045908
26 0.6467065868263473
27 0.7125748502994012
28 0.782435129740519
29 0.8063872255489022
30 0.8223552894211577
31 0.8303393213572854
32 0.8323353293413174
33 0.8343313373253493
34 0.8343313373253493
35 0.8363273453093812
36 0.8403193612774451
37 0.8423153692614771
38 0.8483033932135728
39 0.8483033932135728
40 0.8483033932135728
41 0.8483033932135728
42 0.8502994011976048
43 0.8502994011976048
44 0.8882235528942116
45 0.93812375249501
46 0.9600798403193613
47 0.9620758483033932
48 0.9660678642714571
49 0.9880239520958084
50 0.9880239520958084
51 0.9960079840319361
52 0.9960079840319361
53 0.9960079840319361
54 0.9960079840319361
55 0.9960079840319361
56 0.998003992015968
57 0.998003992015968
58 0.998003992015968
59 0.998003992015968
60 0.998003992015968
61 0.998003992015968
62 0.998003992015968
63 0.998003992015968
64 0.998003992015968
65 0.998003992015968
66 0.998003992015968
67 0.998003992015968
68 0.998003992015968
69 0.998003992015968
70 0.998003992015968
71 0.998003992015968
72 0.998003992015968
72 1.0
