"fw+polup" 2.236790816 2.058448928 2.395889696
"fw+poldown" 2.30946512 2.070933536 2.392234016
"nat+polup" 2.015118368 1.934057504 2.22785744
"nat+poldown" 2.0208906559999997 1.048842272 2.369157152
