"fw+polup" 4.9390584128 4.6919582016 5.2320469312
"fw+poldown" 4.815791750400001 4.6576959808 5.081609043199999
"nat+polup" 4.2880368959999995 4.0592277824 4.50661584
"nat+poldown" 4.3676008768 4.060446752 4.6285979968
