64B 9.4058432 9.0970624 9.9250176
128B 9.754905599999999 9.5093248 9.8014976
256B 10.2147328 9.939136 10.3693312
512B 10.060544 9.9274112 10.390976
1024B 10.041612800000001 9.9506304 10.1169024
1500B 8.2649472 8.2637824 8.265088
