64B 8.375072 7.9281792 8.801984
128B 8.3167488 8.043072 8.3588992
256B 6.804096 6.6682112 7.0579712
512B 5.7874048 5.7506688 5.9100416
1024B 4.608064 4.5721984 4.731968
1500B 4.0923392000000005 4.0535296 4.1260927999999994
