64B 5.0186496 4.1707263999999995 5.321190400000001
128B 4.742182400000001 4.3881727999999995 4.9305216
256B 4.23296 4.073408 4.3755904
512B 3.9046912000000003 3.8632063999999997 3.987072
1024B 3.3133824 3.2606592 3.3931776
1500B 2.9209472 2.8877056 2.9950976000000002
