64B 4.210188800000001 2.185088 4.935744
128B 4.5346432 3.9108736 4.6898304
256B 4.2417792 3.9908224 4.470528
512B 3.8427008000000002 3.6911487999999997 3.9875712
internet 3.4698048000000004 3.2615296000000003 3.5762304
1024B 3.1164031999999997 2.9773312 3.2565247999999998
1500B 2.4485056 2.3585536 2.4867328
