64B 4.1981632 4.0292864 4.6413696
128B 4.1419904 3.726912 4.5645824
256B 4.0781184 3.865152 4.327206400000001
512B 3.8795200000000003 3.7446016 3.9864832000000003
internet 3.4174848000000004 3.3289216 3.575616
1024B 3.1569024 2.9740672000000004 3.2562944
1500B 2.4350656 2.33184 2.5729024
