0 0.0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.023952095808383235
22 0.1497005988023952
23 0.3033932135728543
24 0.4111776447105788
25 0.5189620758483033
26 0.6187624750499002
27 0.6626746506986028
28 0.7105788423153693
29 0.7485029940119761
30 0.7864271457085829
31 0.7964071856287425
32 0.8003992015968064
33 0.8063872255489022
34 0.8083832335329342
35 0.812375249500998
36 0.8183632734530938
37 0.8183632734530938
38 0.8223552894211577
39 0.8223552894211577
40 0.8243512974051896
41 0.8263473053892215
42 0.8323353293413174
43 0.844311377245509
44 0.8782435129740519
45 0.9201596806387226
46 0.9241516966067864
47 0.9261477045908184
48 0.9401197604790419
49 0.9580838323353293
50 0.9760479041916168
51 0.9800399201596807
52 0.9820359281437125
53 0.9840319361277445
54 0.9840319361277445
55 0.9840319361277445
56 0.9840319361277445
57 0.9840319361277445
58 0.9860279441117764
59 0.9880239520958084
60 0.9900199600798403
61 0.9920159680638723
62 0.9920159680638723
63 0.9920159680638723
64 0.9940119760479041
65 0.9940119760479041
66 0.9940119760479041
67 0.9940119760479041
68 0.9940119760479041
69 0.9960079840319361
70 0.9960079840319361
71 0.998003992015968
72 0.998003992015968
73 0.998003992015968
74 0.998003992015968
75 0.998003992015968
76 0.998003992015968
77 0.998003992015968
78 0.998003992015968
79 0.998003992015968
80 0.998003992015968
81 0.998003992015968
82 0.998003992015968
83 0.998003992015968
84 0.998003992015968
85 0.998003992015968
86 0.998003992015968
87 0.998003992015968
88 0.998003992015968
89 0.998003992015968
90 0.998003992015968
91 0.998003992015968
92 0.998003992015968
93 0.998003992015968
94 0.998003992015968
95 0.998003992015968
96 0.998003992015968
97 0.998003992015968
98 0.998003992015968
99 0.998003992015968
100 0.998003992015968
101 0.998003992015968
101 1.0
