0 0.0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.027944111776447105
21 0.3912175648702595
22 0.5329341317365269
23 0.5848303393213573
24 0.6726546906187625
25 0.7485029940119761
26 0.7684630738522954
27 0.7764471057884231
28 0.7864271457085829
29 0.7924151696606786
30 0.7944111776447106
31 0.7984031936127745
32 0.7984031936127745
33 0.8003992015968064
34 0.8003992015968064
35 0.8023952095808383
36 0.8083832335329342
37 0.810379241516966
38 0.810379241516966
39 0.8163672654690619
40 0.8183632734530938
41 0.8203592814371258
42 0.8243512974051896
43 0.8323353293413174
44 0.9001996007984032
45 0.93812375249501
46 0.9481037924151696
47 0.9500998003992016
48 0.9640718562874252
49 0.9880239520958084
50 0.998003992015968
50 1.0
