"fw+polup" 4.6599808 4.2884352 4.9914368
"fw+poldown" 4.8113856 4.3144447999999995 4.9838208
"nat+polup" 4.1981632 4.0292864 4.6413696
"nat+poldown" 4.210188800000001 2.185088 4.935744
