64B 2.236790816 2.058448928 2.395889696
128B 5.087471238399999 4.4824052032 5.5177802048
256B 11.6139921728 11.37178832 12.0553058624
512B 22.9887410496 22.32221904 23.6000186688
internet 25.2696824024 23.9598844864 25.863902904
1024B 46.237354016 45.130309664 48.7188296
1500B 66.15558065280001 65.2793315648 67.094331424
