64B 2.367040544 2.223630368 2.526849056
128B 4.2909571392 4.0376717632 4.5377286464
256B 8.256878009600001 8.1293119808 9.0239127872
512B 15.661108460800001 15.4114163008 16.2025242944
internet 16.2860814728 15.8415718944 17.3296826688
1024B 27.045242912 25.89015248 27.554740256
1500B 33.4369452352 32.4979646784 34.1954675008
