i,#cores,Gbps,Mpps,loss
1,1,13.4431138112,6.6682112,0.0
2,1,13.717057568,6.804096,0.0
3,1,13.7688736064,6.8297984000000005,0.0
4,1,14.2288699712,7.0579712,0.0
5,1,13.5447331136,6.7186176,0.0
