i,#cores,Gbps,Mpps,loss
1,1,15.7000708416,3.8632063999999997,0.0
2,1,15.9944474944,3.9356416000000003,0.0
3,1,15.868665068799999,3.9046912000000003,0.0
4,1,16.20346064,3.987072,0.0
5,1,15.8366212416,3.8968064,0.0
