i,#cores,Gbps,Mpps,loss
1,1,8.991513427200001,9.064025599999999,0.0
2,1,8.8334664,8.904704,0.0
3,1,8.8142041408,8.8852864,0.0
4,1,8.4669628736,8.535244800000001,0.0
5,1,8.637580524799999,8.7072384,0.0
