i,#cores,Gbps,Mpps,loss
1,1,40.4712186176,3.3816192000000003,0.0
2,1,40.4580442432,3.3805183999999997,0.0
3,1,40.873496608,3.415232,0.0
4,1,40.720306208,3.402432,0.0
5,1,39.4521960768,3.2964736,0.0
