i,#cores,Gbps,Mpps,loss
1,1,81.197144096,9.9506304,0.0
2,1,81.93956048,10.041612800000001,0.0
3,1,82.311082016,10.087142400000001,0.0
4,1,82.553923616,10.1169024,0.0
5,1,81.678336032,10.0096,0.0
