i,#cores,Gbps,Mpps,loss
1,1,49.3810786624,4.1260927999999994,0.0
2,1,48.548335648,4.056512,0.0
3,1,48.5126422848,4.0535296,0.0
4,1,49.3703553344,4.125196799999999,0.0
5,1,48.977115577599996,4.0923392000000005,0.0
