i,#cores,Gbps,Mpps,loss
1,1,9.8584039744,9.9379072,0.0
2,1,9.63754192,9.715264,0.0
3,1,9.2681179456,9.3428608,0.0
4,1,9.452131564799998,9.5283584,0.0
5,1,9.3486461248,9.4240384,0.0
