i,#cores,Gbps,Mpps,loss
1,1,1.951739936,4.0661248,0.0
2,1,1.947838496,4.0579968,0.0
3,1,1.94833616,4.0590336,0.0
4,1,2.22785744,4.6413696,0.0
5,1,2.206470176,4.5968127999999995,0.0
6,1,2.0784968,4.3302016,0.0
7,1,2.083123232,4.33984,0.0
8,1,1.935366176,4.0320127999999995,0.0
9,1,1.934057504,4.0292864,0.0
10,1,2.088855584,4.3517824,0.0
