i,#cores,Gbps,Mpps,loss
1,1,37.374130617599995,9.1963904,0.0
2,1,37.773534035199994,9.2946688,0.0
3,1,37.8129125696,9.3043584,0.0
4,1,37.394522144,9.201408,0.0
5,1,36.854562848,9.068544,0.0
