i,#cores,Gbps,Mpps,loss
1,1,4.2476044608,8.2961024,0.0
2,1,4.3426251072,8.4816896,0.0
3,1,4.6609334592,9.1033856,0.0
4,1,4.7894298943999996,9.354355199999999,0.0
5,1,4.655421881600001,9.0926208,0.0
6,1,4.2514121024,8.3035392,0.0
7,1,4.0959279424,7.9998592,0.0
8,1,4.7904457024,9.356339199999999,0.0
9,1,4.7893578048,9.3542144,0.0
10,1,4.6499234112,9.081881599999999,0.0
