i,#cores,Gbps,Mpps,loss
1,1,15.4413273408,3.7995392000000003,0.0
2,1,15.510824992,3.81664,0.0
3,1,15.747980524799999,3.8749952000000003,0.0
4,1,16.2054893888,3.9875712,0.0
5,1,15.0008287552,3.6911487999999997,0.0
6,1,16.0456343872,3.9482367999999997,0.0
7,1,15.474411552,3.80768,0.0
8,1,15.765458976,3.879296,0.0
9,1,15.382805740799999,3.7851392,0.0
10,1,15.7226471744,3.8687616,0.0
