i,#cores,Gbps,Mpps,loss
1,1,8.1433137472,8.2089856,0.0
2,1,7.905081376,7.968832,0.0
3,1,7.8124904768,7.8754944,0.0
4,1,7.5990946112,7.6603775999999995,0.0
5,1,8.1537892672,8.2195456,0.0
