i,#cores,Gbps,Mpps,loss
1,1,4.505298976,4.541632,0.0
2,1,4.181256224,4.214976,0.0
3,1,4.0562229568,4.0889344,0.0
4,1,4.6523117888000005,4.6898304,0.0
5,1,4.3644064064,4.3996032000000005,0.0
6,1,4.5215392064,4.5580032,0.0
7,1,4.4914331968,4.5276544,0.0
8,1,4.526326201600001,4.5628288,0.0
9,1,3.8795866431999997,3.9108736,0.0
10,1,4.508206726399999,4.5445632,0.0
