i,#cores,Gbps,Mpps,loss
1,1,11.101173382399999,5.5065344000000005,0.0
2,1,10.4921542976,5.2044416,0.0
3,1,10.7232362816,5.3190656,0.0
4,1,10.3214813504,5.1197824,0.0
5,1,10.966523936,5.439744,0.0
