i,#cores,Gbps,Mpps,loss
1,1,18.008214764799998,4.4311552,0.0
2,1,18.3959138624,4.5265536,0.0
3,1,18.240740588799998,4.4883712000000004,0.0
4,1,18.2481273152,4.490188799999999,0.0
5,1,17.421490208,4.286784,0.0
