i,#cores,Gbps,Mpps,loss
1,1,2.380916768,4.9602432,0.0
2,1,2.21470928,4.613977599999999,0.0
3,1,2.100351008,4.375731200000001,0.0
4,1,2.246184992,4.679552,0.0
5,1,2.392234016,4.9838208,0.0
6,1,2.380326944,4.9590144,0.0
7,1,2.23043792,4.6467456,0.0
8,1,2.372745248,4.943219200000001,0.0
9,1,2.377654304,4.953446400000001,0.0
10,1,2.070933536,4.3144447999999995,0.0
