i,#cores,Gbps,Mpps,loss
1,1,13.600316652799998,6.7461888,0.0
2,1,13.348590828799999,6.6213248,0.0
3,1,13.9906916672,6.9398272,0.0
4,1,13.5518552384,6.7221504,0.0
5,1,14.0749443392,6.9816192,0.0
