i,#cores,Gbps,Mpps,loss
1,1,98.9634494784,8.2690048,0.0
2,1,98.95640272,8.268416,0.0
3,1,98.95578995839999,8.2683648,0.0
4,1,98.96023248,8.268736,0.0
5,1,98.9567091008,8.2684416,0.0
6,1,98.9591601472,8.2686464,0.0
7,1,98.9530325312,8.268134400000001,0.0
8,1,98.95471762560001,8.2682752,0.0
9,1,98.95578995839999,8.2683648,0.0
10,1,98.9542580544,8.2682368,0.0
