i,#cores,Gbps,Mpps,loss
1,1,6.149333433600001,6.1989247999999995,0.0
2,1,6.3929495871999995,6.444505599999999,0.0
3,1,6.554437664,6.607296,0.0
4,1,6.3960604992,6.4476416,0.0
5,1,6.270912953600001,6.3214847999999995,0.0
