i,#cores,Gbps,Mpps,loss
1,1,9.7230856512,9.8014976,0.0
2,1,9.6768663872,9.754905599999999,0.0
3,1,9.446138297600001,9.5223168,0.0
4,1,9.4332502336,9.5093248,0.0
5,1,9.6842056,9.762304,0.0
