i,#cores,Gbps,Mpps,loss
1,1,15.8078043888,3.4039424,0.0
2,1,15.594867608,3.358272,0.0
3,1,15.7130205968,3.3845888,0.0
4,1,15.456670969600001,3.3289216,0.0
5,1,16.2862883488,3.5067904,0.0
6,1,16.602262224,3.575616,0.0
7,1,15.7514564256,3.3927167999999996,0.0
8,1,15.976552808,3.4415104,0.0
9,1,15.930063929600001,3.4310272000000004,0.0
10,1,16.1237541376,3.4724992,0.0
