i,#cores,Gbps,Mpps,loss
1,1,4.8116793664,9.3978112,0.0
2,1,4.697810566399999,9.1754112,0.0
3,1,4.9385177408,9.6455424,0.0
4,1,5.083201568,9.928128,0.0
5,1,5.1085836608,9.9777024,0.0
6,1,4.9395990848,9.6476544,0.0
7,1,4.982964256,9.732352,0.0
8,1,4.6919582016,9.163980800000001,0.0
9,1,4.7152955711999995,9.209561599999999,0.0
10,1,5.2320469312,10.2188416,0.0
