i,#cores,Gbps,Mpps,loss
1,1,28.0481284416,6.9016064,0.0
2,1,27.089518624,6.665728,0.0
3,1,27.574753721599997,6.7851264,0.0
4,1,27.688779808,6.813184,0.0
5,1,27.511394336,6.769536,0.0
6,1,27.7790851392,6.8354048,0.0
7,1,28.3680465216,6.9803264,0.0
8,1,27.9159996736,6.869094400000001,0.0
9,1,27.586614099200002,6.7880448,0.0
10,1,28.0671154496,6.906278400000001,0.0
