i,#cores,Gbps,Mpps,loss
1,1,2.395889696,4.9914368,0.0
2,1,2.245017632,4.67712,0.0
3,1,2.230616096,4.6471168,0.0
4,1,2.084788256,4.3433088,0.0
5,1,2.058448928,4.2884352,0.0
6,1,2.242965536,4.6728448,0.0
7,1,2.376609824,4.9512704,0.0
8,1,2.097229856,4.3692288,0.0
9,1,2.372714528,4.9431552000000005,0.0
10,1,2.214457376,4.6134528,0.0
