i,#cores,Gbps,Mpps,loss
1,1,39.969992736,9.835136,0.0
2,1,41.0399236416,10.0984064,0.0
3,1,40.2848129344,9.9126016,0.0
4,1,40.6177878336,9.994534400000001,0.0
5,1,40.2434056512,9.9024128,0.0
