i,#cores,Gbps,Mpps,loss
1,1,29.312523500799998,2.4492416,0.0
2,1,28.9732067648,2.4208896,0.0
3,1,28.5886988608,2.3887616,0.0
4,1,30.7924959552,2.5729024,0.0
5,1,30.016739769599997,2.5080832,0.0
6,1,28.8691904832,2.4121984,0.0
7,1,29.5744790848,2.4711296000000003,0.0
8,1,27.907461152,2.33184,0.0
9,1,28.37009616,2.370496,0.0
10,1,29.4816457024,2.4633727999999997,0.0
