i,#cores,Gbps,Mpps,loss
1,1,4.7042449728,4.742182400000001,0.0
2,1,4.3530674496,4.3881727999999995,0.0
3,1,4.706733702399999,4.7446912,0.0
4,1,4.8910774592,4.9305216,0.0
5,1,4.6989627712,4.7368576,0.0
