i,#cores,Gbps,Mpps,loss
1,1,4.92863696,4.968384,0.0
2,1,4.8882458944,4.9276672,0.0
3,1,5.214180588800001,5.256230400000001,0.0
4,1,4.925716512,4.96544,0.0
5,1,4.9135014208,4.9531264,0.0
6,1,4.7110508864,4.7490432,0.0
7,1,4.7027847488,4.7407104,0.0
8,1,4.9282941248,4.9680384,0.0
9,1,5.197381664,5.239296,0.0
10,1,5.023615008,5.064128,0.0
