i,#cores,Gbps,Mpps,loss
1,1,98.9009477952,8.2637824,0.0
2,1,98.9099860288,8.264537599999999,0.0
3,1,98.9148881216,8.2649472,0.0
4,1,98.916573216,8.265088,0.0
5,1,98.9164200256,8.2650752,0.0
