i,#cores,Gbps,Mpps,loss
1,1,83.36788688,10.2166528,0.0
2,1,82.600402976,10.122598400000001,0.0
3,1,81.732962336,10.0162944,0.0
4,1,82.216765472,10.075584,0.0
5,1,82.71613136,10.1367808,0.0
