i,#cores,Gbps,Mpps,loss
1,1,23.5200131392,5.7874048,0.0
2,1,23.3707180352,5.7506688,0.0
3,1,23.734384262400003,5.8401536,0.0
4,1,23.403958304,5.758848,0.0
5,1,24.018409094400003,5.9100416,0.0
