i,#cores,Gbps,Mpps,loss
1,1,12.0461451584,5.9752704,0.0
2,1,11.4486092096,5.678873599999999,0.0
3,1,11.85756368,5.881728,0.0
4,1,11.6457836864,5.776678400000001,0.0
5,1,11.4420289856,5.6756096,0.0
6,1,11.37178832,5.640768,0.0
7,1,12.001683488,5.953216,0.0
8,1,12.0553058624,5.9798144,0.0
9,1,11.582200659200002,5.745139200000001,0.0
10,1,11.477717024,5.693312,0.0
