64B 4.6526726464 4.0959279424 4.7904457024
128B 8.8142041408 8.4669628736 8.991513427200001
256B 18.6509095232 18.3950549312 19.124221164799998
512B 37.394522144 36.854562848 37.8129125696
1024B 77.062152224 76.26490064 78.008555552
1500B 98.9032456512 98.8900712768 98.9168795968
